Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
RPRMakie,16,0,0,0,16,0,0,0,0,"RPRMakie@0.1.0","78820311","Breaking release (#1393)","2021-10-19 23:31:14 +0200"
RPRMakie,22,1,0,0,17,4,0,0,0,"RPRMakie@0.1.0","d08e4587","rpr improvements (#1458)","2021-11-19 00:45:04 +0100"
RPRMakie,22,0,0,1,17,4,0,0,0,"RPRMakie@0.1.0","67743782","Update Project.toml","2021-12-05 21:33:02 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","fd54f014","Prepare release (#1551)","2022-01-07 16:32:48 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","416b5053","Update lighting.md","2022-01-08 16:35:33 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","53cdec8d","Update NEWS.md","2022-01-08 16:38:26 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","413be2c1","release 0.16.1 (#1558)","2022-01-08 18:39:49 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","842682b3","Update particles.jl (#1564)","2022-01-09 13:05:49 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","c453051a","Update sea_cables.jl (#1562)","2022-01-09 13:45:04 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","c8e9e2ca","Update rprmakie.md (#1567)","2022-01-09 17:23:57 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","85bf8fd6","remove update kw (#1569)","2022-01-09 17:47:39 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","69d37092","Fix typo (#1570)","2022-01-09 18:17:12 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","f0d00160","fix iswhitespace(l::LaTeXString) (#1588)","2022-01-15 14:06:11 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","cf09901c","make WGLMakie relocatable (#1587)","2022-01-18 12:31:19 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","99787155","Improve docstring of `lift` (#1586)","2022-01-18 13:48:14 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2","c175b6b7","clean up to_triangles implementation (#1599)","2022-01-18 15:08:11 +0100"
RPRMakie,850,222,134,16,277,135,56,5,5,"RPRMakie@0.2","aed21176","new version","2022-01-20 12:58:18 +0100"
RPRMakie,850,222,134,16,277,135,56,6,4,"RPRMakie@0.2.1","8e07051d","up versions","2022-01-20 13:33:58 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.2","30c27d47","bump versions (#1622)","2022-01-28 12:06:36 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.2","85a6d145","fix add_cycle_attributes! for nested attributes (#1615)","2022-01-31 18:20:39 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.2","175f2327","Use julia-actions/cache (#1631)","2022-02-03 17:57:55 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.2","7bbb6b90","ignore aspect ratio adjustment if plot size is 0 (#1610)","2022-02-03 11:58:54 -0500"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.2","45f12765","Store docs build as artifact for external PRs (#1648)","2022-02-07 17:00:15 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.2","8b59aae6","register plot objects in Axis3 for delete! to work properly (#1643)","2022-02-11 14:17:56 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.2","5f17e3a9","Retrieve top parent correctly (#1668)","2022-02-12 21:48:39 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.4","c8d6e5a8","new version","2022-02-22 17:11:48 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.4","f04ea93c","add more precompiles (#1687)","2022-02-23 13:22:44 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.4","e65b5266","improvements and run current pr in own project (#1700)","2022-02-25 11:34:48 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.4","c7a4f190","CompatHelper: bump compat for ""RelocatableFolders"" to ""0.2"" for package WGLMakie (#1699)","2022-02-25 11:35:18 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.4","ea4e1980","fix text layouting (#1633)","2022-02-25 22:07:26 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.4","6c0f7c75","get rid of lift (#1696)","2022-03-04 14:49:06 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.4","4c08eef9","`volumeslices`: expose heatmaps (#1733)","2022-03-11 17:21:48 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.4","608810d8","use simpler to infer functions (#1750)","2022-03-16 17:10:59 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.5","c68dcace","bump versions (#1763)","2022-03-16 18:24:46 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.5","d78d872a","fix buggy rotation with up = (x, y, 0) (#1752)","2022-03-17 14:03:27 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.5","b2632341","Timholy teh/cm specialization (#1769)","2022-03-18 13:29:15 +0100"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.5","5ea87fad","Fix translate!/rotate!/scale! for scatter and text (#1754)","2022-03-18 13:56:37 +0100"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.5","28e5fc6f","add function as `y` argument example (#1682)","2022-03-23 09:41:05 -0400"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.5","fb9b596e","fix glyphlayout not being an Observable (#1790)","2022-04-04 14:30:06 +0200"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.5","1f775354","fix WGLMakie surface (#1576)","2022-04-06 13:28:34 +0200"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.5","d964e564","Colorbar example for heatmap (#1736)","2022-04-06 18:42:01 +0200"
RPRMakie,848,222,134,16,281,130,55,6,4,"RPRMakie@0.2.5","79e752ad","jk/blockdocs (#1815)","2022-04-15 12:29:52 +0200"
RPRMakie,848,222,134,16,281,130,55,5,5,"RPRMakie@0.2.5","bbafe08a","pass generic attributes to tex lines (#1826)","2022-04-19 16:56:11 +0200"
