Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Pathogen,71,10,0,0,0,0,61,0,0,"Pathogen@0.1.0","6fa7d88","Bug fixes and 1.0 compatiability changes","2018-08-11 10:19:15 -0400"
Pathogen,74,12,0,0,0,0,62,0,0,"Pathogen@0.1.0","96f246a","add back example 2, implement progress meters for MCMC","2018-08-19 13:38:34 -0400"
Pathogen,73,12,0,0,0,0,61,0,0,"Pathogen@0.1.0","39bc90e","plot recipes, example updates","2018-08-21 18:07:59 -0400"
Pathogen,83,12,0,0,0,0,71,0,0,"Pathogen@0.2.0","f4c3dc9","Updates to .toml's and examples","2018-08-30 16:49:03 -0400"
Pathogen,84,12,0,0,0,0,72,0,0,"Pathogen@0.0.0","5d59e51","Add Project.toml","2019-05-15 11:48:22 -0400"
Pathogen,85,12,0,1,0,0,72,0,0,"Pathogen@0.3.1","31e3f0f","minor changes - correct deprecation","2019-07-17 23:54:17 -0400"
Pathogen,82,11,0,1,0,0,70,0,0,"Pathogen@0.3.2","0936ce2","Merge pull request #9 from jangevaare/nextver","2019-11-21 11:21:32 -0500"
Pathogen,82,11,0,2,0,0,69,0,0,"Pathogen@0.4.1","097b5d1","Clean up plot recipes, add posteriorTN plot recipe","2020-01-23 10:37:38 -0500"
Pathogen,82,10,0,2,1,0,69,0,0,"Pathogen@0.4.1","e041a68","Further plot recipe refinements","2020-01-23 17:19:14 -0500"
Pathogen,89,11,0,2,1,0,75,0,0,"Pathogen@0.4.7","fa1cab4","Merge pull request #23 from jangevaare/dev","2020-03-23 15:12:11 -0400"
Pathogen,89,13,0,2,1,0,73,0,0,"Pathogen@0.4.7","f3d5fb4","backport TN initialization","2020-04-05 11:27:31 -0400"
Pathogen,104,14,7,2,3,0,77,0,1,"Pathogen@0.4.9","9a7deff","Add MCMC summary, increment version","2020-04-09 13:39:22 -0400"
Pathogen,104,8,7,1,3,0,84,0,1,"Pathogen@0.4.9","ec7ad22","Various code improvements","2020-04-18 16:04:23 -0400"
Pathogen,106,8,7,1,3,0,86,0,1,"Pathogen@0.4.10","2bd1e24","Add curve plots for I and R observations","2020-04-19 22:52:33 -0400"
Pathogen,109,10,7,1,3,0,87,0,1,"Pathogen@0.4.11","9618a30","AbstractTransmissionNetwork, single CI output for summary function","2020-04-22 14:44:18 -0400"
Pathogen,110,11,7,1,3,0,87,0,1,"Pathogen@0.4.11","66dcd1a","mode from transmission network distribution","2020-04-22 21:09:02 -0400"
Pathogen,277,21,124,4,7,0,116,0,5,"Pathogen@0.4.11","bb08ea0","expand tests, update top level source file","2020-04-22 21:09:51 -0400"
Pathogen,278,21,124,4,7,0,117,0,5,"Pathogen@0.4.11","1d6e7ac","_parameters internal function, labelling for trace","2020-04-23 23:41:15 -0400"
Pathogen,279,21,124,4,7,0,118,0,5,"Pathogen@0.4.11","24c8d23","`TransmissionRateCache` to speedup data augmentation","2020-04-25 20:16:38 -0400"
Pathogen,281,23,124,4,7,0,118,0,5,"Pathogen@0.4.11","02ba5b6","Specification of a minimum observation delays","2020-04-29 14:14:11 -0400"
Pathogen,290,22,129,7,7,0,117,0,8,"Pathogen@0.4.12","aa7a310","Merge branch 'master' of https://github.com/jangevaare/Pathogen.jl","2021-08-25 00:04:11 -0400"
Pathogen,310,24,146,10,7,0,117,0,6,"Pathogen@0.4.12","55b6bad","Merge pull request #36 from jangevaare/compathelper/new_version/2021-08-29-19-40-07-684-02864993662","2021-08-29 15:48:16 -0400"
