Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
RayTracer,39,8,10,0,11,1,9,0,0,"RayTracer@0.1.0","ea8814e","A Minimal Ray Tracer","2019-03-18 03:39:36 +0530"
RayTracer,56,11,10,0,26,1,8,0,0,"RayTracer@0.1.0","7ecfb57","Merge pull request #1 from avik-pal/ap/objects","2019-03-22 16:50:27 +0530"
RayTracer,39,1,11,0,21,0,6,0,0,"RayTracer@0.1.0","951a373","Merge pull request #2 from avik-pal/ap/triangle","2019-03-28 19:07:39 +0530"
RayTracer,39,1,9,0,21,0,8,0,0,"RayTracer@0.1.0","cfc6ae2","Fix gradient definations and restructure","2019-04-07 18:05:58 +0530"
RayTracer,40,1,9,0,22,0,8,0,0,"RayTracer@0.1.0","e2c386a","Finally gradients can be computed","2019-04-15 01:44:21 +0530"
RayTracer,41,1,9,0,23,0,8,0,0,"RayTracer@0.1.0","6c6f34b","Add helper macros for allowing more differentiable objects","2019-04-25 16:43:55 +0530"
RayTracer,41,1,9,0,24,0,7,0,0,"RayTracer@0.1.0","2ef0653","Add some initial documentation","2019-05-02 11:59:40 +0530"
RayTracer,43,1,9,0,24,0,9,0,0,"RayTracer@0.1.0","433e740","Restructure the project and have a better README","2019-05-02 16:22:01 +0530"
RayTracer,45,1,10,0,24,0,10,0,0,"RayTracer@0.1.0","5d4dece","Make the structs mutable and allow using Flux optimizers directly","2019-05-02 22:50:22 +0530"
RayTracer,44,1,10,0,23,0,10,0,0,"RayTracer@0.1.0","e63896c","Missed some files in previous commit","2019-05-05 18:37:09 +0530"
RayTracer,45,1,10,0,24,0,10,0,0,"RayTracer@0.1.0","ccadb67","Custom adjoint","2019-05-05 18:48:48 +0530"
RayTracer,47,1,10,0,25,0,11,0,0,"RayTracer@0.1.0","0f2589f","Add a disc object","2019-05-05 19:57:32 +0530"
RayTracer,65,0,11,0,37,0,17,0,0,"RayTracer@0.1.0","481863e","Merge pull request #3 from avik-pal/ap/differentiable","2019-05-16 23:53:15 +0530"
RayTracer,66,0,12,0,37,0,17,0,0,"RayTracer@0.1.0","a3e02e4","Merge pull request #4 from avik-pal/ap/camera","2019-05-17 14:51:50 +0530"
RayTracer,74,0,13,1,43,0,17,0,0,"RayTracer@0.1.0","9698f3f","Merge pull request #7 from avik-pal/ap/invrender","2019-06-07 11:53:48 +0530"
RayTracer,72,0,12,1,41,0,18,0,0,"RayTracer@0.1.0","d681c83","Rebase with ap/diff","2019-06-23 22:48:26 +0530"
RayTracer,72,0,9,1,44,0,18,0,0,"RayTracer@0.1.0","044a619","Make structs immutable","2019-06-23 22:59:54 +0530"
RayTracer,54,0,13,0,26,0,15,0,0,"RayTracer@0.1.0","480bba1","Cleaner and more descriptive Material Object","2019-06-24 01:49:47 +0530"
RayTracer,62,0,14,1,32,0,15,0,0,"RayTracer@0.1.0","dd08a2c","Update all the objects to the new Material API","2019-06-24 02:25:19 +0530"
RayTracer,63,0,14,1,33,0,15,0,0,"RayTracer@0.1.0","baca8f4","Add parser for mtl file","2019-06-24 12:52:34 +0530"
RayTracer,63,0,14,1,30,0,18,0,0,"RayTracer@0.1.0","aefb6c1","Add placeholders for texture","2019-06-24 13:37:18 +0530"
RayTracer,63,1,14,1,28,0,19,0,0,"RayTracer@0.1.0","2ef19c6","Differentiate through textures","2019-06-25 14:24:18 +0530"
RayTracer,102,3,30,1,47,0,21,0,0,"RayTracer@0.1.0","8b6b5a8","Clean the tests and add appveyor build","2019-06-26 00:10:54 +0530"
