Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
DistributionsAD,22,2,13,0,6,0,1,0,0,"DistributionsAD@0.1.0","d48efa0","port AD compat code from Turing","2019-09-08 22:13:24 +1000"
DistributionsAD,26,2,13,2,7,0,1,0,1,"DistributionsAD@0.1.0","3ff9109","fix Uniform and Semicircle and reorganize","2019-09-22 21:05:34 +1000"
DistributionsAD,173,9,111,6,30,0,4,2,11,"DistributionsAD@0.5.0","34abdf4","Merge pull request #66 from devmotion/zygote","2020-04-27 01:54:53 +1000"
DistributionsAD,179,9,111,6,32,0,8,2,11,"DistributionsAD@0.5.0","340eb9f","Merge pull request #70 from TuringLang/mt/neurips2","2020-05-01 14:57:08 +1000"
DistributionsAD,181,9,111,6,34,0,8,2,11,"DistributionsAD@0.5.1","78d3e7e","Merge pull request #74 from TuringLang/mt/cholesky_symmetric","2020-05-04 23:24:01 +1000"
DistributionsAD,195,9,125,6,34,0,8,2,11,"DistributionsAD@0.5.1","f60412d","Merge pull request #75 from TuringLang/mt/dirichlet_logpdf","2020-05-07 20:00:47 +1000"
DistributionsAD,181,9,111,6,34,0,8,2,11,"DistributionsAD@0.5.1","77f3d18","Merge pull request #78 from TuringLang/mt/remove_simplex_logpdf_tracker_custom_adjoint","2020-05-07 23:15:10 +1000"
DistributionsAD,181,9,110,6,35,0,8,2,11,"DistributionsAD@0.5.3","32a62b1","Merge pull request #84 from devmotion/invwishart","2020-06-15 10:10:33 +1000"
DistributionsAD,149,9,97,3,22,0,7,2,9,"DistributionsAD@0.6.2","af92680","Merge pull request #95 from TuringLang/require-backends","2020-07-26 18:33:28 +0200"
DistributionsAD,151,9,99,3,22,0,7,2,9,"DistributionsAD@0.6.2","a8de9d0","Fix Wishart/InverseWishart ambiguities (for Tracker) (#101)","2020-07-29 16:42:15 +0200"
DistributionsAD,146,9,99,3,17,0,7,2,9,"DistributionsAD@0.6.4","01ad761","Implement scalar rules for Zygote with ChainRules (#103)","2020-08-23 12:05:59 +0200"
DistributionsAD,133,9,91,3,15,0,6,2,7,"DistributionsAD@0.6.7","f754a19","Follow API and documentation of Distributions (#112)","2020-08-29 01:32:48 +0200"
DistributionsAD,136,9,91,3,18,0,6,2,7,"DistributionsAD@0.6.8","bedf0a0","Fix TuringMvNormal's rand on GPU (#108)","2020-09-10 11:13:18 +0200"
DistributionsAD,136,9,91,3,17,1,6,2,7,"DistributionsAD@0.6.9","09ea3e7","Fix `adapt_randn` for tracked arrays (#115)","2020-09-14 08:29:37 +0200"
DistributionsAD,134,9,91,3,15,1,6,2,7,"DistributionsAD@0.6.9","2d566ae","Remove `_isapprox` hack (#116)","2020-09-24 18:48:14 +0200"
DistributionsAD,133,9,91,3,14,1,6,2,7,"DistributionsAD@0.6.19","9806ec3","Fix and test `TuringDirichlet` constructors (#152)","2021-02-03 22:46:35 +0100"
DistributionsAD,133,9,90,4,14,1,6,2,7,"DistributionsAD@0.6.19","b02658f","CompatHelper: bump compat for ""PDMats"" to ""0.11"" (#153)","2021-03-04 07:28:00 +0100"
DistributionsAD,138,9,91,4,17,1,7,2,7,"DistributionsAD@0.6.22","978b1fe","Fix errors with Adapt 3.3.0 (#161)","2021-04-19 17:51:38 +0200"
DistributionsAD,139,9,91,4,18,1,7,2,7,"DistributionsAD@0.6.23","c463960","Update ChainRules definitions and add differential for PoissonBinomial pdf (#162)","2021-04-25 20:07:53 +0200"
DistributionsAD,142,11,91,4,19,1,7,2,7,"DistributionsAD@0.6.26","2d0e7b7","Fix `simplex_logpdf` for values outside of the support (#173)","2021-06-03 10:08:24 +0200"
DistributionsAD,141,11,91,4,18,1,7,2,7,"DistributionsAD@0.6.27","420cf8c","Update ChainRulesCore (#172)","2021-06-03 18:41:11 +0200"
DistributionsAD,135,11,91,4,17,1,2,2,7,"DistributionsAD@0.6.28","c2a5918","Remove `MvDiscreteNonParametric` (#169)","2021-08-18 18:18:45 +0200"
DistributionsAD,134,11,93,4,16,1,2,2,5,"DistributionsAD@0.6.30","44a57e9","Fix test errors and update to ChainRules 1 and Distributions 0.25.15 (#198)","2021-08-31 13:39:01 +0200"
DistributionsAD,130,11,89,4,16,1,2,2,5,"DistributionsAD@0.6.32","47214f8","Remove adjoint for `fill` and fix tests (#203)","2021-11-08 09:53:36 +0100"
DistributionsAD,127,11,87,4,15,1,2,2,5,"DistributionsAD@0.6.36","9461c6b","Remove `TuringUniform` (#211)","2022-01-23 10:40:04 +0100"
DistributionsAD,126,11,87,4,14,1,2,2,5,"DistributionsAD@0.6.37","1a3a50b","Remove pullback for `Wishart` (#212)","2022-01-26 11:42:41 +0100"
DistributionsAD,126,11,87,3,14,1,2,2,6,"DistributionsAD@0.6.39","ddaadc8","CompatHelper: bump compat for StatsFuns to 1, (keep existing compat) (#220)","2022-05-09 09:56:16 +0200"
