Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
DynamicModeDecomposition,1,1,0,0,0,0,0,0,0,"DynamicModeDecomposition@0.1.0","e5596b0f","Initial Commit","2019-10-04 15:58:17 +0200"
DynamicModeDecomposition,66,7,44,2,0,0,13,0,0,"DynamicModeDecomposition@0.1.0","ca7dd6ee","Initial Commit","2019-10-27 12:55:29 +0100"
DataDrivenDiffEq,83,7,48,2,4,0,21,0,1,"DataDrivenDiffEq@0.1.0","4da3d6c5","Merge pull request #1 from AlCap23/modelingtoolkit","2019-11-01 19:30:21 +0100"
DataDrivenDiffEq,105,8,60,1,5,0,30,0,1,"DataDrivenDiffEq@0.1.2","1eeb5c00","Merge pull request #33 from JuliaDiffEq/optimiser_interface","2020-01-27 05:14:51 -0500"
DataDrivenDiffEq,108,8,61,1,4,0,33,0,1,"DataDrivenDiffEq@0.1.2","0a57a690","Merge pull request #38 from JuliaDiffEq/implicit_sindy","2020-01-27 21:18:06 +0100"
DataDrivenDiffEq,109,8,61,1,5,0,33,0,1,"DataDrivenDiffEq@0.1.2","7b6deea8","Merge pull request #40 from gabrevaya/unique_and_simplify_constants","2020-01-29 16:55:00 +0100"
DataDrivenDiffEq,133,12,68,1,15,0,36,0,1,"DataDrivenDiffEq@0.1.2","de617a84","Merge pull request #41 from JuliaDiffEq/optimiser_interface","2020-02-09 15:19:02 +0100"
DataDrivenDiffEq,134,12,72,1,15,0,33,0,1,"DataDrivenDiffEq@0.1.2","b4fa3f68","Merge pull request #45 from JuliaDiffEq/sampling","2020-02-11 21:25:42 +0100"
DataDrivenDiffEq,134,12,70,1,15,0,35,0,1,"DataDrivenDiffEq@0.1.2","b26019d4","Merge pull request #46 from JuliaDiffEq/revert_false_asserts","2020-02-18 10:25:03 +0100"
DataDrivenDiffEq,138,12,68,1,15,0,41,0,1,"DataDrivenDiffEq@0.1.2","a3ec0cf2","Merge pull request #48 from JuliaDiffEq/pareto_sindy_quickfix","2020-02-19 17:22:53 +0100"
DataDrivenDiffEq,144,12,70,1,15,0,45,0,1,"DataDrivenDiffEq@0.1.2","0d5c3bce","Merge pull request #50 from JuliaDiffEq/sindy_upgrades","2020-02-20 19:29:13 +0100"
DataDrivenDiffEq,149,12,70,1,15,0,49,0,2,"DataDrivenDiffEq@0.1.3","292e5a95","Merge pull request #43 from gabrevaya/numerical_derivatives","2020-03-01 08:43:44 +0100"
DataDrivenDiffEq,152,12,70,1,15,0,52,0,2,"DataDrivenDiffEq@0.1.4","8fca6ddf","Return sindy coefficients (#62)","2020-03-25 20:17:04 +0100"
DataDrivenDiffEq,159,12,70,1,15,0,59,0,2,"DataDrivenDiffEq@0.1.4","0e2feb77","Merge pull request #64 from SciML/compathelper/new_version/2020-03-26-20-03-30-774-4178759465","2020-03-26 22:00:16 +0100"
DataDrivenDiffEq,174,12,73,9,16,0,62,0,2,"DataDrivenDiffEq@0.1.4","55bb8f2f","Merge pull request #80 from SciML/sindy_result","2020-04-13 22:14:22 +0200"
DataDrivenDiffEq,175,11,73,10,16,1,62,0,2,"DataDrivenDiffEq@0.1.4","08f1c51d","Merge pull request #77 from SciML/compathelper/new_version/2020-04-12-15-03-22-343-2292564992","2020-04-13 21:21:05 -0400"
