Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
TrajectoryOptimization,755,69,295,4,189,0,198,0,0,"TrajectoryOptimization@0.1.2","26f8b7d1","Update deps and tests","2020-05-07 14:30:25 -0700"
TrajectoryOptimization,429,45,184,1,150,0,49,0,0,"TrajectoryOptimization@0.3.0","5faef2ff","Merge pull request #26 from RoboticExplorationLab/toc","2020-06-29 13:22:16 -0600"
TrajectoryOptimization,434,44,183,1,157,0,49,0,0,"TrajectoryOptimization@0.3.0","5fd9a819","Improve getters for trajectories","2020-07-08 10:16:25 -0700"
TrajectoryOptimization,434,44,184,1,156,0,49,0,0,"TrajectoryOptimization@0.3.0","cc0e5878","Fix get_trajectories bug","2020-07-08 10:44:10 -0700"
TrajectoryOptimization,439,44,186,1,159,0,49,0,0,"TrajectoryOptimization@0.3.0","7fb9ea94","Make init and goal states mutable for MPC","2020-08-04 16:41:39 -0400"
TrajectoryOptimization,440,45,186,1,159,0,49,0,0,"TrajectoryOptimization@0.3.0","120bacfe","Add initial state update","2020-08-06 15:50:45 -0400"
TrajectoryOptimization,424,44,179,1,150,0,50,0,0,"TrajectoryOptimization@0.3.0","ee3ac5e3","Move trajectories to RobotDynamics","2020-08-11 14:25:06 -0400"
TrajectoryOptimization,423,42,178,1,152,0,50,0,0,"TrajectoryOptimization@0.3.0","0336b742","Fix missing methods from RobotDynamics","2020-08-11 15:29:03 -0400"
TrajectoryOptimization,423,42,178,1,151,0,51,0,0,"TrajectoryOptimization@0.3.1","80d54983","Merge branch 'master' of https://github.com/RoboticExplorationLab/TrajectoryOptimization.jl","2020-08-14 16:37:33 -0400"
TrajectoryOptimization,423,41,178,1,152,0,51,0,0,"TrajectoryOptimization@0.3.2","7602026c","General set_initial_time!","2020-09-08 16:11:08 -0400"
TrajectoryOptimization,400,41,160,1,151,0,47,0,0,"TrajectoryOptimization@0.3.2","5584984c","Move ALconset to Altro","2020-09-25 09:37:23 -0400"
TrajectoryOptimization,440,45,168,1,166,0,57,1,2,"TrajectoryOptimization@0.4.0","41177a41","Remove cartpole Ipopt test","2020-12-08 09:15:18 -0500"
TrajectoryOptimization,440,45,168,1,166,0,57,2,1,"TrajectoryOptimization@0.4.0","7551395c","Update to StaticArrays v1","2020-12-11 14:19:11 -0500"
TrajectoryOptimization,443,45,171,1,166,0,57,2,1,"TrajectoryOptimization@0.4.0","d0b2d33f","Fix allocations in linear constraint","2020-12-16 09:27:30 -0500"
TrajectoryOptimization,470,45,179,1,175,0,67,2,1,"TrajectoryOptimization@0.4.0","ec6f9bb8","Add lie costs","2020-12-16 09:27:47 -0500"
TrajectoryOptimization,470,45,180,1,174,0,67,2,1,"TrajectoryOptimization@0.4.1","41200b67","Updates docs","2020-12-16 17:07:44 -0500"
TrajectoryOptimization,470,45,180,1,173,0,68,2,1,"TrajectoryOptimization@0.4.1","57b0880d","Add docs","2020-12-17 16:27:28 -0500"
TrajectoryOptimization,493,47,174,1,200,0,68,3,0,"TrajectoryOptimization@0.4.1","009d247d","Add Expansion type for NL costs","2021-01-11 12:49:29 -0500"
TrajectoryOptimization,487,47,174,1,194,0,68,3,0,"TrajectoryOptimization@0.4.1","ead2a30e","Fix autodiff methods for nl costs","2021-01-11 15:12:40 -0500"
TrajectoryOptimization,488,47,175,1,194,0,68,3,0,"TrajectoryOptimization@0.4.1","0ab07233","Fix error in cost error expansion","2021-01-12 10:02:12 -0500"
TrajectoryOptimization,485,47,175,1,192,0,67,3,0,"TrajectoryOptimization@0.4.1","05353a2f","Use finite diffing on ErrorQuadratic","2021-01-12 12:55:55 -0500"
TrajectoryOptimization,461,47,168,1,189,0,53,3,0,"TrajectoryOptimization@0.4.1","6b6b3199","Cleanup","2021-01-12 17:54:18 -0500"
TrajectoryOptimization,462,47,169,1,189,0,53,3,0,"TrajectoryOptimization@0.4.1","63d0213e","Remove references to DiagonalCostFunction","2021-01-29 09:24:07 -0500"
TrajectoryOptimization,651,123,281,12,150,1,80,3,1,"TrajectoryOptimization@0.6.2","f556de40","Merge pull request #60 from RoboticExplorationLab/cones","2022-03-02 11:43:31 -0500"
TrajectoryOptimization,636,118,277,11,145,1,80,3,1,"TrajectoryOptimization@0.6.2","66099ed5","Clean unneeded code","2022-03-02 15:37:41 -0500"
TrajectoryOptimization,533,100,254,11,94,1,69,2,2,"TrajectoryOptimization@0.6.2","6319c4a8","Comment out abstractconstraint","2022-03-02 15:57:14 -0500"
TrajectoryOptimization,527,98,254,11,93,1,66,2,2,"TrajectoryOptimization@0.6.2","6cbc3c9f","Clean out src","2022-03-02 16:12:35 -0500"
TrajectoryOptimization,528,98,254,11,94,1,66,2,2,"TrajectoryOptimization@0.6.2","a07d3da1","Update tests","2022-03-02 16:48:45 -0500"
TrajectoryOptimization,391,48,186,9,94,1,50,2,1,"TrajectoryOptimization@0.6.2","cf891fc0","Some more cleanup","2022-03-02 17:25:52 -0500"
TrajectoryOptimization,392,49,186,8,94,2,50,2,1,"TrajectoryOptimization@0.6.2","c3702d86","Use vector of models in Problem","2022-03-11 11:57:02 -0500"
TrajectoryOptimization,394,49,188,8,94,2,50,2,1,"TrajectoryOptimization@0.6.2","990527fd","Add test with hybrid dynamics","2022-03-12 10:37:36 -0500"
TrajectoryOptimization,399,51,191,8,94,2,50,2,1,"TrajectoryOptimization@0.6.2","fe451a96","Remove deps","2022-03-25 17:29:19 -0400"
TrajectoryOptimization,400,50,191,9,95,2,50,2,1,"TrajectoryOptimization@0.6.2","65b59a49","Fix some issues with multiple models","2022-03-25 17:30:06 -0400"
TrajectoryOptimization,402,50,193,9,95,2,50,2,1,"TrajectoryOptimization@0.6.2","4a161514","Unify dims interface","2022-03-25 17:36:18 -0400"
TrajectoryOptimization,401,50,193,9,95,2,49,2,1,"TrajectoryOptimization@0.6.2","c280cbbb","Add problem tests","2022-03-27 08:24:45 -0400"
TrajectoryOptimization,408,54,194,8,98,2,49,2,1,"TrajectoryOptimization@0.6.2","348380b6","Update quickstart","2022-04-09 10:55:46 -0400"
TrajectoryOptimization,408,55,194,7,98,2,49,2,1,"TrajectoryOptimization@0.6.2","8715a483","Improve Problem constructor","2022-04-09 11:23:49 -0400"
TrajectoryOptimization,407,56,194,7,96,2,49,2,1,"TrajectoryOptimization@0.6.2","546b07d6","Remove `t0` and `tf` from problem","2022-04-09 11:39:55 -0400"
TrajectoryOptimization,402,56,193,7,92,2,49,3,0,"TrajectoryOptimization@0.6.2","a70623da","More docstring updates","2022-04-09 11:55:15 -0400"
TrajectoryOptimization,404,57,193,8,92,2,49,3,0,"TrajectoryOptimization@0.6.2","df2b5f49","Update docs and fix tests","2022-04-09 17:17:26 -0400"
TrajectoryOptimization,405,58,193,8,92,2,49,3,0,"TrajectoryOptimization@0.7.0","107b5657","Add horizonlength","2022-04-09 19:37:31 -0400"
TrajectoryOptimization,397,56,187,8,92,2,49,3,0,"TrajectoryOptimization@0.7.0","37a65ea3","Remove deps","2022-04-09 19:37:38 -0400"
TrajectoryOptimization,411,56,197,8,94,2,51,3,0,"TrajectoryOptimization@0.7.0","2f16918d","Add separate bounds constraints","2022-04-26 15:47:46 -0400"
TrajectoryOptimization,413,56,196,9,96,2,51,3,0,"TrajectoryOptimization@0.7.0","a929d5d6","Fix state dim methods","2022-04-30 19:08:38 -0400"
