Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
LayerwiseRelevancePropagation,0,0,0,0,0,0,0,0,0,"LayerwiseRelevancePropagation@0.1.0","6968ed8","Files generated by PkgTemplates","2021-02-09 15:23:50 +0100"
ExplainabilityMethods,34,2,13,0,17,1,0,0,1,"ExplainabilityMethods@0.1.0","283d7d2","Add LRP and gradient methods (#1)","2021-10-18 21:28:34 +0200"
ExplainabilityMethods,33,2,13,0,17,1,0,0,0,"ExplainabilityMethods@0.1.0","0e99f12","Fix `RangeNormalizer` (#17)","2022-02-10 14:21:58 +0100"
ExplainabilityMethods,51,2,22,0,26,1,0,0,0,"ExplainabilityMethods@0.1.1","11ea2b7","Add LRP model checks and support unknown layers via AD fallback (#26)","2022-03-03 19:20:06 +0100"
ExplainabilityMethods,50,1,22,0,26,1,0,0,0,"ExplainabilityMethods@0.1.1","e4092d4","Remove `modify_layer` (#29)","2022-03-11 14:28:38 +0100"
ExplainabilityMethods,55,1,23,1,29,1,0,0,0,"ExplainabilityMethods@0.1.1","a403c45","Faster LRP rules on Dense layers  (#31)","2022-03-11 20:45:35 +0100"
ExplainabilityMethods,56,1,23,1,30,1,0,0,0,"ExplainabilityMethods@0.1.2","f120801","Refactor heatmapping using symbols (#32)","2022-03-14 19:58:08 +0100"
ExplainabilityMethods,64,2,23,1,31,1,6,0,0,"ExplainabilityMethods@0.1.2","b4fb888","Make LRP rules type inferable (#33)","2022-03-15 18:28:41 +0100"
ExplainabilityMethods,69,2,27,1,32,0,7,0,0,"ExplainabilityMethods@0.1.2","c778bba","Add `Explanation` type and dispatch `heatmap` on it (#36)","2022-03-15 22:34:09 +0100"
ExplainabilityMethods,68,0,27,1,31,0,9,0,0,"ExplainabilityMethods@0.1.2","53b9f95","Add inplace updating `lrp!` rule calls and reuse gradient code (#38)","2022-03-16 17:58:46 +0100"
ExplainableAI,68,0,27,1,31,0,9,0,0,"ExplainableAI@0.3.0","eac651c","Rename package to ExplainableAI (#44)","2022-03-23 14:36:06 +0100"
ExplainableAI,70,0,29,1,31,0,9,0,0,"ExplainableAI@0.3.0","312c060","Support direct calls to the analyzer (#45)","2022-03-23 22:00:43 +0100"
ExplainableAI,76,1,27,1,31,0,16,0,0,"ExplainableAI@0.3.0","c74f50d","Add support for batches (#46)","2022-03-29 17:33:22 +0200"
ExplainableAI,76,1,26,0,27,0,22,0,0,"ExplainableAI@0.3.0","5704ec0","Faster `stabilize_denom` (#47)","2022-03-29 18:24:00 +0200"
ExplainableAI,82,1,26,0,30,0,25,0,0,"ExplainableAI@0.3.1","abe02c0","Add `SmoothGrad` and `InputAugmentation` (#50)","2022-03-31 00:55:37 +0200"
ExplainableAI,93,2,32,0,34,0,25,0,0,"ExplainableAI@0.3.2","e7346fd","Add model canonization (#51)","2022-04-05 21:41:17 +0200"
ExplainableAI,93,14,20,0,34,0,25,0,0,"ExplainableAI@0.3.2","24d9771","Update Flux dependency to v0.13 (#53)","2022-04-11 17:43:15 +0200"
